측정,측정망,측정소명,측정날짜,1일,2일,3일,4일,5일,6일,7일,8일,9일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
초미세먼지(PM2.5),도시대기,[서울 동대문구]동대문구,2021년4월,12,11,11,5,9,18,29,13,14,17,21,18,6,13,21,14,12,12,20,31,31,33,20,10,11,12,12,23,20,15
초미세먼지(PM2.5),도시대기,[서울 동작구]동작구,2021년4월,15,14,14,5,12,25,32,16,17,19,24,21,9,15,22,17,14,13,22,34,37,36,20,12,12,13,14,22,21,16
초미세먼지(PM2.5),도시대기,[서울 마포구]마포구,2021년4월,13,13,12,4,9,21,35,15,14,17,21,19,7,13,22,22,22,12,20,30,37,37,22,11,11,12,12,23,21,14
초미세먼지(PM2.5),도시대기,[서울 서대문구]서대문구,2021년4월,13,14,12,6,10,24,34,15,15,18,24,19,9,15,27,22,20,14,26,37,40,38,18,11,12,14,15,29,25,20
초미세먼지(PM2.5),도시대기,[서울 서초구]서초구,2021년4월,13,16,12,5,11,28,36,14,14,17,27,21,10,16,29,24,20,15,29,39,42,41,21,10,12,13,15,29,24,22
초미세먼지(PM2.5),도시대기,[서울 성동구]성동구,2021년4월,15,16,19,,12,21,30,16,16,19,26,20,9,14,23,16,18,14,22,31,35,37,21,12,13,14,15,22,21,16
초미세먼지(PM2.5),도시대기,[서울 성북구]성북구,2021년4월,11,11,12,3,8,18,24,12,13,16,23,17,6,12,23,18,16,11,22,32,34,34,18,10,11,12,13,25,21,16
초미세먼지(PM2.5),도시대기,[서울 송파구]송파구,2021년4월,14,15,12,5,10,23,30,15,16,19,24,21,8,13,19,16,14,13,21,32,37,36,22,12,13,13,15,21,19,16
초미세먼지(PM2.5),도시대기,[서울 양천구]양천구,2021년4월,13,13,12,4,10,23,36,14,16,17,22,20,8,14,21,18,17,13,21,31,36,35,20,10,12,12,14,24,22,14
초미세먼지(PM2.5),도시대기,[서울 영등포구]영등포구,2021년4월,14,13,14,5,10,24,36,14,15,17,22,20,7,12,19,16,15,11,19,29,37,36,22,10,11,12,13,23,22,13
초미세먼지(PM2.5),도시대기,[서울 용산구]용산구,2021년4월,12,12,11,5,10,21,29,16,16,19,24,19,8,13,20,26,18,13,20,30,35,36,20,11,12,12,13,22,20,16
초미세먼지(PM2.5),도시대기,[서울 은평구]은평구,2021년4월,12,14,12,5,13,24,32,13,16,18,23,20,10,16,27,23,20,14,27,36,39,37,19,11,11,13,15,29,25,19
초미세먼지(PM2.5),도시대기,[서울 종로구]종로구,2021년4월,13,13,12,5,11,21,31,16,17,19,25,21,9,15,24,18,16,13,21,34,37,39,21,12,13,14,14,22,21,15
초미세먼지(PM2.5),도시대기,[서울 중구]중구,2021년4월,16,15,15,5,11,24,38,16,18,20,26,23,9,15,25,18,16,13,23,36,39,40,23,11,13,14,15,26,22,17
초미세먼지(PM2.5),도시대기,[서울 중랑구]중랑구,2021년4월,11,11,11,4,8,19,28,13,14,17,23,16,7,13,22,15,12,12,21,32,32,33,19,10,10,12,14,26,20,16
초미세먼지(PM2.5),도로변대기,[서울 강남구]도산대로,2021년4월,13,14,13,6,9,25,38,14,14,17,27,19,8,15,28,24,20,12,27,41,44,42,21,10,12,13,15,27,25,22
초미세먼지(PM2.5),도로변대기,[서울 강동구]천호대로,2021년4월,14,13,13,6,11,24,37,16,17,19,27,20,8,15,25,17,13,13,25,37,40,39,23,13,14,13,16,23,19,17
초미세먼지(PM2.5),도로변대기,[서울 강서구]공항대로,2021년4월,16,14,14,5,10,22,30,14,16,17,22,19,8,13,19,18,17,13,19,27,35,34,20,12,13,13,14,23,22,14
초미세먼지(PM2.5),도로변대기,[서울 금천구]시흥대로,2021년4월,17,16,14,7,13,30,38,17,18,20,25,23,9,15,23,20,17,14,22,35,41,40,22,14,15,14,16,25,25,17
초미세먼지(PM2.5),도로변대기,[서울 노원구]화랑로,2021년4월,16,15,15,6,11,20,26,15,17,20,25,19,8,15,23,19,15,13,22,34,36,38,23,13,14,14,16,23,21,16
초미세먼지(PM2.5),도로변대기,[서울 동대문구]홍릉로,2021년4월,13,13,13,6,10,21,30,15,16,18,23,19,8,14,23,18,14,13,25,36,38,38,21,12,12,13,14,25,21,17
초미세먼지(PM2.5),도로변대기,[서울 동작구]동작대로 중앙차로,2021년4월,14,13,11,5,12,22,27,14,15,17,22,19,9,13,20,28,18,13,21,32,37,36,21,12,13,13,14,23,22,17
초미세먼지(PM2.5),도로변대기,[서울 마포구]신촌로,2021년4월,14,15,14,6,12,26,40,17,18,20,26,21,10,17,25,18,17,14,23,36,39,41,22,13,13,14,14,25,22,18
초미세먼지(PM2.5),도로변대기,[서울 서초구]강남대로,2021년4월,14,13,13,5,8,26,34,12,14,16,24,19,7,13,25,20,15,11,24,40,42,37,19,9,11,11,14,25,20,18
초미세먼지(PM2.5),도로변대기,[서울 성동구]강변북로,2021년4월,14,16,13,6,11,27,38,14,15,20,28,20,9,16,31,23,18,14,28,42,43,40,20,10,11,14,16,29,22,22
초미세먼지(PM2.5),도로변대기,[서울 성북구]정릉로,2021년4월,14,13,13,5,10,20,27,15,16,19,24,19,8,14,22,17,13,13,22,34,38,38,22,12,14,14,15,24,22,17
초미세먼지(PM2.5),도로변대기,[서울 영등포구]영등포로,2021년4월,13,13,12,5,10,24,35,14,15,17,22,19,8,13,22,20,18,12,21,31,37,36,20,10,12,12,14,24,21,15
초미세먼지(PM2.5),도로변대기,[서울 용산구]한강대로,2021년4월,15,13,12,5,10,22,33,14,17,18,25,20,8,14,22,17,15,13,23,33,37,40,23,12,13,13,15,25,22,18
초미세먼지(PM2.5),도로변대기,[서울 종로구]종로,2021년4월,12,12,12,5,10,20,29,13,16,17,22,18,7,13,22,15,13,12,21,33,35,36,20,11,12,12,14,22,19,15
초미세먼지(PM2.5),도로변대기,[서울 중구]청계천로,2021년4월,15,16,15,6,13,25,35,18,19,21,26,22,9,16,25,19,16,14,27,42,45,46,25,14,15,16,17,27,26,22
초미세먼지(PM2.5),도시대기,[서울 강남구]강남구,2021년5월,13,7,18,19,11,18,61,77,12,10,9,13,24,35,37,5,5,13,18,12,7,14,19,26,23,15,17,20,11,13,18
초미세먼지(PM2.5),도시대기,[서울 강동구]강동구,2021년5월,15,7,17,17,11,17,62,87,12,10,9,11,21,31,32,5,4,12,20,11,7,15,21,31,26,16,19,21,12,12,20
초미세먼지(PM2.5),도시대기,[서울 강북구]강북구,2021년5월,11,6,17,13,11,16,53,66,8,10,9,10,21,27,30,3,4,12,15,9,6,14,19,28,21,13,16,19,9,12,18
초미세먼지(PM2.5),도시대기,[서울 강서구]강서구,2021년5월,12,7,19,14,10,16,102,85,10,9,8,12,29,37,37,4,6,18,22,15,8,16,25,34,26,15,19,23,12,15,20
초미세먼지(PM2.5),도시대기,[서울 관악구]관악구,2021년5월,11,7,16,14,9,15,82,73,10,9,8,10,24,28,31,4,5,14,18,12,7,13,18,28,23,13,17,21,11,13,18
초미세먼지(PM2.5),도시대기,[서울 광진구]광진구,2021년5월,13,6,16,16,11,17,63,80,11,9,8,11,22,34,34,3,4,12,18,12,7,15,22,29,26,15,17,19,11,13,17
초미세먼지(PM2.5),도시대기,[서울 구로구]구로구,2021년5월,15,7,21,19,14,20,109,106,12,11,5,8,24,32,29,3,5,17,17,9,6,14,21,34,29,14,20,24,10,12,19
초미세먼지(PM2.5),도시대기,[서울 금천구]금천구,2021년5월,14,8,20,18,12,21,64,66,12,11,11,12,30,37,37,6,7,17,18,17,12,14,20,31,25,17,20,24,14,17,18
초미세먼지(PM2.5),도시대기,[서울 노원구]노원구,2021년5월,14,7,18,17,12,18,61,82,11,11,10,10,22,28,27,4,5,12,16,11,7,14,20,34,30,16,19,17,10,13,17
초미세먼지(PM2.5),도시대기,[서울 도봉구]도봉구,2021년5월,12,5,17,16,12,17,88,113,7,9,9,7,20,29,28,2,4,12,14,8,5,13,20,40,29,14,20,20,7,11,17
초미세먼지(PM2.5),도시대기,[서울 동대문구]동대문구,2021년5월,12,6,17,16,10,15,52,61,9,9,8,10,23,30,33,4,4,13,17,11,7,15,23,25,22,15,17,19,10,13,17
초미세먼지(PM2.5),도시대기,[서울 동작구]동작구,2021년5월,14,7,18,17,12,17,98,91,11,9,9,11,26,29,37,5,5,16,18,14,7,14,19,44,36,16,19,23,12,15,19
초미세먼지(PM2.5),도시대기,[서울 마포구]마포구,2021년5월,11,5,16,15,9,15,54,58,9,8,7,11,23,32,35,3,4,14,18,11,7,14,23,31,24,13,17,21,10,13,17
초미세먼지(PM2.5),도시대기,[서울 서대문구]서대문구,2021년5월,17,8,20,16,16,21,107,110,13,11,8,11,26,34,36,4,6,16,19,9,7,17,25,44,34,17,20,19,10,14,18
초미세먼지(PM2.5),도시대기,[서울 서초구]서초구,2021년5월,17,9,22,20,14,21,108,114,13,9,5,6,20,28,30,2,3,15,15,8,4,12,18,34,27,12,18,24,9,12,18
초미세먼지(PM2.5),도시대기,[서울 성동구]성동구,2021년5월,13,7,17,16,10,17,59,70,11,10,10,11,23,32,31,3,5,14,18,13,8,15,20,26,23,15,18,20,11,14,18
초미세먼지(PM2.5),도시대기,[서울 성북구]성북구,2021년5월,12,6,17,17,12,16,93,106,10,9,8,9,23,30,29,4,3,12,15,8,5,14,19,42,32,16,20,20,8,12,19
초미세먼지(PM2.5),도시대기,[서울 송파구]송파구,2021년5월,12,7,17,17,10,16,53,70,11,9,10,11,26,34,33,4,4,13,20,14,8,16,20,48,32,17,19,20,12,15,20
초미세먼지(PM2.5),도시대기,[서울 양천구]양천구,2021년5월,11,7,18,15,10,16,72,71,10,9,8,12,26,34,34,4,6,18,19,13,7,15,24,31,23,14,17,20,10,13,17
초미세먼지(PM2.5),도시대기,[서울 영등포구]영등포구,2021년5월,11,6,16,16,9,15,57,60,8,10,9,11,25,34,36,4,5,17,19,13,7,14,23,28,24,16,19,22,12,13,20
초미세먼지(PM2.5),도시대기,[서울 용산구]용산구,2021년5월,12,7,17,14,11,17,58,66,12,9,8,10,23,30,30,3,3,13,18,12,6,14,19,24,21,13,16,17,10,12,16
초미세먼지(PM2.5),도시대기,[서울 은평구]은평구,2021년5월,16,7,21,15,15,19,102,103,13,10,8,9,25,33,35,5,5,16,19,8,7,16,24,45,33,18,23,23,11,13,22
초미세먼지(PM2.5),도시대기,[서울 종로구]종로구,2021년5월,13,7,18,16,11,17,57,64,10,10,9,11,23,28,32,4,5,13,17,12,7,14,21,24,22,15,18,19,11,13,17
초미세먼지(PM2.5),도시대기,[서울 중구]중구,2021년5월,14,7,20,20,12,19,73,87,12,11,11,13,25,31,36,4,5,14,19,13,7,15,23,29,25,16,20,23,11,15,21
초미세먼지(PM2.5),도시대기,[서울 중랑구]중랑구,2021년5월,13,6,16,15,11,16,63,76,10,9,9,10,21,32,30,3,5,12,17,11,7,15,20,30,25,14,17,18,10,11,16
초미세먼지(PM2.5),도로변대기,[서울 강남구]도산대로,2021년5월,14,6,19,21,13,18,104,109,11,10,8,11,24,35,38,4,6,21,23,12,8,17,26,43,33,17,24,30,14,16,23
초미세먼지(PM2.5),도로변대기,[서울 강동구]천호대로,2021년5월,14,7,17,18,10,15,41,48,10,10,9,12,21,31,31,5,6,12,20,13,8,15,21,25,19,13,16,21,12,14,18
초미세먼지(PM2.5),도로변대기,[서울 강서구]공항대로,2021년5월,11,7,18,13,11,17,63,72,10,10,10,12,26,31,32,4,7,15,20,14,7,13,22,39,31,16,18,20,12,13,18
초미세먼지(PM2.5),도로변대기,[서울 금천구]시흥대로,2021년5월,13,7,20,18,12,18,64,64,11,10,11,15,32,36,36,5,7,18,21,16,8,14,22,28,22,18,21,22,13,16,20
초미세먼지(PM2.5),도로변대기,[서울 노원구]화랑로,2021년5월,13,7,17,17,12,17,59,68,11,11,11,11,24,29,27,5,6,12,19,13,8,14,20,30,25,17,17,18,11,12,18
초미세먼지(PM2.5),도로변대기,[서울 동대문구]홍릉로,2021년5월,14,8,19,17,12,17,62,72,10,11,10,12,24,32,36,4,6,13,19,12,9,17,22,27,23,15,18,20,11,13,18
초미세먼지(PM2.5),도로변대기,[서울 동작구]동작대로 중앙차로,2021년5월,13,7,18,16,10,17,61,69,11,10,9,13,27,32,33,5,6,17,19,14,9,15,20,33,26,16,18,21,12,14,20
초미세먼지(PM2.5),도로변대기,[서울 마포구]신촌로,2021년5월,15,9,20,17,13,18,67,76,13,11,10,14,28,35,40,5,7,18,23,13,10,19,29,33,28,17,22,27,13,16,21
초미세먼지(PM2.5),도로변대기,[서울 서초구]강남대로,2021년5월,14,5,17,18,10,17,96,106,12,9,7,8,27,37,35,4,5,19,18,11,7,15,19,41,29,15,20,27,11,14,22
초미세먼지(PM2.5),도로변대기,[서울 성동구]강변북로,2021년5월,16,9,22,17,13,19,95,104,12,11,10,10,22,34,33,3,4,15,20,9,6,16,23,40,31,16,21,26,11,14,17
초미세먼지(PM2.5),도로변대기,[서울 성북구]정릉로,2021년5월,13,7,19,17,12,17,64,78,10,10,10,12,24,33,36,4,5,14,18,14,8,16,21,40,32,17,20,20,11,13,19
초미세먼지(PM2.5),도로변대기,[서울 영등포구]영등포로,2021년5월,12,7,17,16,10,15,56,61,10,9,9,12,25,34,34,4,6,17,19,14,8,16,23,33,27,16,21,24,11,13,18
초미세먼지(PM2.5),도로변대기,[서울 용산구]한강대로,2021년5월,13,8,19,18,11,17,61,79,11,11,12,13,26,34,35,4,6,16,19,14,8,15,23,30,28,22,24,23,13,17,21
초미세먼지(PM2.5),도로변대기,[서울 종로구]종로,2021년5월,12,7,17,16,10,15,52,58,9,9,9,10,22,29,33,4,4,13,16,11,6,13,18,25,20,13,16,17,9,12,16
초미세먼지(PM2.5),도로변대기,[서울 중구]청계천로,2021년5월,17,8,22,21,13,22,72,79,12,12,14,15,28,37,43,5,7,18,22,16,9,18,25,30,25,17,20,23,12,15,21
초미세먼지(PM2.5),도시대기,[서울 강남구]강남구,2021년6월,24,33,22,14,25,39,20,27,27,37,16,15,24,26,17,5,9,12,26,31,24,12,11,20,25,14,14,17,21,26
초미세먼지(PM2.5),도시대기,[서울 강동구]강동구,2021년6월,25,30,21,12,23,38,19,21,24,32,16,12,21,27,18,5,9,12,25,31,24,12,10,18,26,13,14,16,20,26
초미세먼지(PM2.5),도시대기,[서울 강북구]강북구,2021년6월,22,29,16,12,23,36,18,22,23,33,13,11,20,23,17,5,10,11,24,31,25,13,11,20,25,15,13,15,20,21
초미세먼지(PM2.5),도시대기,[서울 강서구]강서구,2021년6월,23,32,19,13,28,40,21,29,31,46,14,17,22,32,19,5,11,10,31,38,28,22,15,21,29,15,13,16,20,26
초미세먼지(PM2.5),도시대기,[서울 관악구]관악구,2021년6월,20,29,15,11,22,32,15,24,25,38,12,13,19,22,16,4,9,10,26,29,24,15,11,19,23,14,12,16,20,26
초미세먼지(PM2.5),도시대기,[서울 광진구]광진구,2021년6월,23,28,19,12,22,34,17,20,23,32,14,10,18,22,14,4,8,10,22,28,21,10,9,16,23,13,13,14,19,23
초미세먼지(PM2.5),도시대기,[서울 구로구]구로구,2021년6월,19,26,14,11,24,29,15,20,20,32,8,9,14,19,14,2,5,6,22,22,16,10,7,10,14,6,4,6,9,12
초미세먼지(PM2.5),도시대기,[서울 금천구]금천구,2021년6월,23,29,19,12,25,35,20,26,31,43,15,17,20,26,19,7,13,13,29,34,29,21,15,24,24,18,15,18,23,30
초미세먼지(PM2.5),도시대기,[서울 노원구]노원구,2021년6월,22,28,18,12,22,34,19,20,22,32,14,11,19,22,15,5,8,12,24,31,24,10,10,18,25,14,13,14,18,22
초미세먼지(PM2.5),도시대기,[서울 도봉구]도봉구,2021년6월,23,29,15,9,20,33,15,17,16,24,8,7,13,17,14,2,4,10,23,27,21,7,7,15,22,10,8,10,13,19
초미세먼지(PM2.5),도시대기,[서울 동대문구]동대문구,2021년6월,21,28,17,11,22,34,17,23,23,34,14,12,20,25,17,5,9,11,25,31,24,12,10,20,26,14,14,16,21,26
초미세먼지(PM2.5),도시대기,[서울 동작구]동작구,2021년6월,22,31,18,13,24,36,18,26,29,39,15,15,22,27,19,5,8,11,24,28,23,16,12,18,21,13,13,16,20,24
초미세먼지(PM2.5),도시대기,[서울 마포구]마포구,2021년6월,21,31,16,10,23,37,16,26,25,37,11,13,18,25,14,4,8,9,26,31,22,15,10,18,25,13,12,15,17,23
초미세먼지(PM2.5),도시대기,[서울 서대문구]서대문구,2021년6월,18,29,15,9,14,22,11,18,12,22,7,6,10,14,8,2,5,8,30,37,26,12,9,21,27,14,10,13,18,24
초미세먼지(PM2.5),도시대기,[서울 서초구]서초구,2021년6월,20,26,15,11,22,33,16,25,21,30,10,11,15,24,14,2,6,9,26,28,21,10,8,18,20,9,7,11,16,22
초미세먼지(PM2.5),도시대기,[서울 성동구]성동구,2021년6월,23,29,19,12,25,36,19,25,26,34,15,14,22,26,17,6,10,12,29,33,26,13,11,21,27,15,14,17,22,26
초미세먼지(PM2.5),도시대기,[서울 성북구]성북구,2021년6월,22,28,15,11,19,31,15,18,18,24,10,7,16,20,14,2,6,11,24,29,22,7,7,16,22,12,10,12,17,22
초미세먼지(PM2.5),도시대기,[서울 송파구]송파구,2021년6월,26,32,20,11,21,34,18,22,24,34,14,14,23,24,18,5,9,12,27,31,25,13,10,20,25,15,14,17,21,27
초미세먼지(PM2.5),도시대기,[서울 양천구]양천구,2021년6월,20,28,16,12,23,33,17,25,24,39,12,13,19,23,16,5,10,8,25,31,24,18,14,20,27,15,13,16,19,25
초미세먼지(PM2.5),도시대기,[서울 영등포구]영등포구,2021년6월,22,30,18,13,27,38,19,28,27,44,13,15,22,26,19,6,10,10,30,35,26,19,14,22,29,15,13,18,20,27
초미세먼지(PM2.5),도시대기,[서울 용산구]용산구,2021년6월,21,27,17,11,23,34,17,24,25,34,13,12,20,25,15,4,9,10,26,32,25,12,12,20,25,14,12,15,22,24
초미세먼지(PM2.5),도시대기,[서울 은평구]은평구,2021년6월,23,30,18,12,23,34,16,22,20,28,10,9,15,25,15,3,7,10,27,35,27,12,9,19,25,13,11,13,18,21
초미세먼지(PM2.5),도시대기,[서울 종로구]종로구,2021년6월,22,28,17,12,22,31,18,23,23,32,13,12,19,25,16,5,10,11,26,31,24,13,11,19,23,14,13,15,19,23
초미세먼지(PM2.5),도시대기,[서울 중구]중구,2021년6월,24,34,20,15,27,39,20,28,28,38,15,14,23,29,19,6,11,14,31,36,27,13,13,20,25,15,13,16,21,26
초미세먼지(PM2.5),도시대기,[서울 중랑구]중랑구,2021년6월,22,28,18,11,21,34,16,19,22,31,14,11,20,25,16,4,8,11,25,32,24,10,9,18,25,13,13,15,20,24
초미세먼지(PM2.5),도로변대기,[서울 강남구]도산대로,2021년6월,25,33,16,11,22,33,18,23,20,31,10,10,17,27,17,4,8,10,31,33,22,10,9,20,26,10,9,13,17,25
초미세먼지(PM2.5),도로변대기,[서울 강동구]천호대로,2021년6월,24,29,19,12,21,33,18,21,25,32,14,12,20,24,17,5,10,12,24,30,25,14,11,19,25,14,14,15,19,25
초미세먼지(PM2.5),도로변대기,[서울 강서구]공항대로,2021년6월,20,28,18,13,23,34,18,24,28,41,12,13,18,27,16,6,8,9,25,29,22,18,13,18,23,15,13,15,18,24
초미세먼지(PM2.5),도로변대기,[서울 금천구]시흥대로,2021년6월,24,31,18,13,26,34,19,28,32,46,15,16,22,26,22,7,11,11,29,33,28,22,17,26,29,18,17,21,26,32
초미세먼지(PM2.5),도로변대기,[서울 노원구]화랑로,2021년6월,22,29,21,13,23,33,19,21,25,34,15,12,21,25,17,6,10,11,26,31,24,12,11,18,27,15,14,16,20,24
초미세먼지(PM2.5),도로변대기,[서울 동대문구]홍릉로,2021년6월,24,30,19,13,24,36,20,24,26,35,16,13,22,27,18,6,11,13,28,33,26,13,11,20,27,15,15,17,22,26
초미세먼지(PM2.5),도로변대기,[서울 동작구]동작대로 중앙차로,2021년6월,23,30,16,13,23,32,17,23,27,38,15,13,21,25,18,6,10,12,27,31,25,18,12,22,24,15,14,18,21,26
초미세먼지(PM2.5),도로변대기,[서울 마포구]신촌로,2021년6월,26,36,21,15,29,40,20,30,29,42,15,17,23,29,17,6,10,12,28,33,24,15,12,21,27,15,13,17,21,25
초미세먼지(PM2.5),도로변대기,[서울 서초구]강남대로,2021년6월,23,29,14,10,20,32,14,20,22,27,9,10,14,24,16,4,5,9,26,27,23,10,8,17,19,8,7,11,16,21
초미세먼지(PM2.5),도로변대기,[서울 성동구]강변북로,2021년6월,19,25,15,10,22,34,15,22,20,26,11,12,18,26,16,3,7,9,31,33,25,9,7,20,25,11,9,11,19,28
초미세먼지(PM2.5),도로변대기,[서울 성북구]정릉로,2021년6월,23,30,18,14,24,36,19,23,25,33,15,13,21,27,17,6,10,13,26,31,25,12,11,20,26,15,14,16,21,25
초미세먼지(PM2.5),도로변대기,[서울 영등포구]영등포로,2021년6월,22,29,18,13,25,34,17,25,27,42,13,15,22,26,18,5,10,11,28,35,25,19,14,21,28,15,13,18,22,27
초미세먼지(PM2.5),도로변대기,[서울 용산구]한강대로,2021년6월,25,32,19,15,27,39,20,28,29,40,15,15,24,30,18,7,12,13,30,37,26,16,15,22,27,15,14,17,22,26
초미세먼지(PM2.5),도로변대기,[서울 종로구]종로,2021년6월,20,25,15,11,21,30,16,22,23,31,13,11,18,24,16,5,9,11,24,29,23,13,12,19,23,13,13,15,20,22
초미세먼지(PM2.5),도로변대기,[서울 중구]청계천로,2021년6월,29,38,22,16,29,43,22,29,30,41,17,17,24,32,21,7,13,15,32,37,28,15,14,22,27,16,14,18,23,27
초미세먼지(PM2.5),도시대기,[서울 강남구]강남구,2021년7월,25,16,8,4,11,25,20,14,10,18,22,19,22,14,12,11,9,7,8,11,12,15,18,17,16,14,18,25,34,19,16
초미세먼지(PM2.5),도시대기,[서울 강동구]강동구,2021년7월,23,17,8,5,11,27,18,15,10,18,22,19,24,16,13,10,8,7,8,9,12,14,17,16,16,15,18,24,35,21,15
초미세먼지(PM2.5),도시대기,[서울 강북구]강북구,2021년7월,24,17,7,4,11,26,21,17,11,20,25,22,23,16,12,12,9,8,9,13,14,14,21,20,16,15,18,26,35,20,16
초미세먼지(PM2.5),도시대기,[서울 강서구]강서구,2021년7월,27,18,8,5,13,29,20,13,11,19,22,26,18,11,11,13,11,10,9,14,15,18,25,25,17,13,19,27,31,15,16
초미세먼지(PM2.5),도시대기,[서울 관악구]관악구,2021년7월,27,17,7,4,13,26,18,12,9,17,20,22,17,8,10,12,10,7,8,11,15,16,19,18,14,12,17,26,31,15,16
초미세먼지(PM2.5),도시대기,[서울 광진구]광진구,2021년7월,21,15,7,4,9,24,18,14,9,16,20,17,20,13,12,9,8,7,7,9,11,13,16,15,14,13,16,23,32,20,15
초미세먼지(PM2.5),도시대기,[서울 구로구]구로구,2021년7월,15,12,6,3,14,31,23,11,8,19,20,24,14,7,8,9,9,6,6,9,11,15,20,15,9,7,10,12,16,8,9
초미세먼지(PM2.5),도시대기,[서울 금천구]금천구,2021년7월,35,23,11,9,16,30,27,14,10,19,23,26,22,13,12,17,14,10,10,16,19,18,23,22,16,14,20,30,32,17,16
초미세먼지(PM2.5),도시대기,[서울 노원구]노원구,2021년7월,22,16,9,4,10,25,18,16,10,17,21,18,22,15,11,10,8,6,8,11,13,15,18,17,16,15,17,25,37,24,17
초미세먼지(PM2.5),도시대기,[서울 도봉구]도봉구,2021년7월,15,11,3,2,8,22,15,12,6,15,17,14,17,9,7,6,4,3,4,7,8,8,13,11,9,9,10,16,24,13,11
초미세먼지(PM2.5),도시대기,[서울 동대문구]동대문구,2021년7월,24,17,8,4,12,27,24,,12,19,23,21,25,17,12,11,8,8,8,12,13,15,19,17,16,14,18,25,36,21,17
초미세먼지(PM2.5),도시대기,[서울 동작구]동작구,2021년7월,25,17,8,4,12,26,20,13,9,18,20,20,18,10,11,12,10,7,8,10,13,15,17,17,13,12,17,25,29,16,15
초미세먼지(PM2.5),도시대기,[서울 마포구]마포구,2021년7월,24,15,6,3,11,23,17,11,8,17,20,20,17,9,8,10,8,7,7,12,13,14,19,18,14,11,17,23,30,15,14
초미세먼지(PM2.5),도시대기,[서울 서대문구]서대문구,2021년7월,22,13,5,3,11,26,21,15,9,18,20,18,18,10,8,8,6,6,6,9,9,12,18,17,12,12,15,20,26,15,12
초미세먼지(PM2.5),도시대기,[서울 서초구]서초구,2021년7월,20,9,2,1,9,24,15,9,4,15,15,16,16,6,8,6,6,3,4,7,9,12,15,13,9,8,13,18,30,12,12
초미세먼지(PM2.5),도시대기,[서울 성동구]성동구,2021년7월,25,17,8,4,12,28,20,16,11,20,23,21,24,15,13,11,9,8,9,13,12,16,20,18,17,15,19,27,37,21,17
초미세먼지(PM2.5),도시대기,[서울 성북구]성북구,2021년7월,18,12,4,3,10,24,18,15,7,16,18,22,18,12,8,7,4,4,4,8,9,8,14,12,9,9,13,18,28,15,12
초미세먼지(PM2.5),도시대기,[서울 송파구]송파구,2021년7월,25,17,8,5,12,26,17,14,11,17,20,18,21,12,13,11,11,7,9,12,14,16,17,17,16,14,19,19,33,21,16
초미세먼지(PM2.5),도시대기,[서울 양천구]양천구,2021년7월,27,17,8,6,13,27,19,11,9,18,23,24,17,10,11,13,10,9,9,13,15,18,24,25,16,13,18,26,30,15,16
초미세먼지(PM2.5),도시대기,[서울 영등포구]영등포구,2021년7월,28,19,8,5,13,28,19,11,9,19,22,25,20,11,12,13,11,8,10,13,17,18,24,25,18,14,21,27,35,17,17
초미세먼지(PM2.5),도시대기,[서울 용산구]용산구,2021년7월,24,17,6,4,12,26,18,15,10,18,21,20,21,14,12,11,8,7,8,11,13,16,20,19,16,14,20,27,36,20,16
초미세먼지(PM2.5),도시대기,[서울 은평구]은평구,2021년7월,21,13,5,4,10,24,19,14,9,18,20,18,19,10,9,8,7,7,6,10,9,11,17,16,11,10,13,18,25,13,12
초미세먼지(PM2.5),도시대기,[서울 종로구]종로구,2021년7월,23,16,7,5,11,25,19,14,10,17,19,19,23,16,12,11,9,9,9,14,14,15,21,18,16,14,18,25,33,19,16
초미세먼지(PM2.5),도시대기,[서울 중구]중구,2021년7월,26,17,8,5,13,26,23,15,10,19,23,21,25,14,12,12,9,9,10,14,16,17,22,21,16,14,19,25,34,19,17
초미세먼지(PM2.5),도시대기,[서울 중랑구]중랑구,2021년7월,22,16,7,4,11,26,19,16,10,18,21,18,23,14,11,10,8,7,7,10,12,13,18,16,15,15,18,25,37,23,17
초미세먼지(PM2.5),도로변대기,[서울 강남구]도산대로,2021년7월,21,10,5,4,12,27,17,11,7,14,17,14,16,7,7,7,5,3,5,9,8,11,15,13,9,9,12,20,28,13,12
초미세먼지(PM2.5),도로변대기,[서울 강동구]천호대로,2021년7월,27,19,9,6,11,27,21,16,10,17,21,19,23,15,14,11,9,8,9,10,13,15,17,16,15,15,18,24,34,23,16
초미세먼지(PM2.5),도로변대기,[서울 강서구]공항대로,2021년7월,25,18,8,6,13,24,17,12,10,16,18,22,16,11,11,13,9,9,9,13,17,18,24,24,16,14,18,23,29,16,15
초미세먼지(PM2.5),도로변대기,[서울 금천구]시흥대로,2021년7월,35,23,12,7,17,34,26,16,12,22,24,30,22,13,14,15,14,12,12,16,21,23,26,26,19,18,25,34,36,21,20
초미세먼지(PM2.5),도로변대기,[서울 노원구]화랑로,2021년7월,24,19,9,6,12,28,21,17,11,19,20,20,25,19,13,13,11,9,10,13,16,15,21,19,17,18,19,26,38,23,16
초미세먼지(PM2.5),도로변대기,[서울 동대문구]홍릉로,2021년7월,24,17,8,6,13,28,22,17,11,20,23,22,25,16,14,12,9,8,9,13,13,15,20,18,16,15,18,27,35,22,17
